Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Date,Unnamed: 2_level_0_G#,Unnamed: 3_level_0_Week,Unnamed: 4_level_0_Age,Unnamed: 5_level_0_Tm,Unnamed: 6_level_0_Unnamed: 6_level_1,Unnamed: 7_level_0_Opp,Unnamed: 8_level_0_Result,Unnamed: 9_level_0_GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,PlayerCode,OriginalTable,Scoring_TD,Scoring_Pts,Scoring_2PM,Unnamed: 39_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 37_level_0_Status,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Unnamed: 47_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 46_level_0_Status,Unnamed: 40_level_0_Status
1.0,2023-09-10,1.0,1.0,25.192,MIA,@,LAC,W 36-34,*,28,45,62.22,466,3,1,110.0,0,0,10.36,10.69,5,5,1.0,0,2,1,0,1,-9,0,67.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
2.0,2023-09-17,2.0,2.0,25.199,MIA,@,NWE,W 24-17,*,21,30,70.0,249,1,1,92.2,1,5,8.3,7.47,4,3,0.75,0,2,0,0,2,-4,0,63.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
3.0,2023-09-24,3.0,3.0,25.206,MIA,,DEN,W 70-20,*,23,26,88.46,309,4,0,155.8,0,0,11.88,14.96,0,0,,0,0,0,0,0,0,0,58.0,79%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
4.0,2023-10-01,4.0,4.0,25.213,MIA,@,BUF,L 20-48,*,25,35,71.43,282,1,1,92.8,4,31,8.06,7.34,2,7,3.5,0,1,0,0,2,0,0,65.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
5.0,2023-10-08,5.0,5.0,25.22,MIA,,NYG,W 31-16,*,22,30,73.33,308,2,2,100.4,1,6,10.27,8.6,2,6,3.0,0,0,0,0,0,0,0,54.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
6.0,2023-10-15,6.0,6.0,25.227,MIA,,CAR,W 42-21,*,21,31,67.74,262,3,0,126.0,0,0,8.45,10.39,1,0,0.0,0,1,0,0,0,-9,0,56.0,84%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
7.0,2023-10-22,7.0,7.0,25.234,MIA,@,PHI,L 17-31,*,23,32,71.88,216,1,1,87.5,3,10,6.75,5.97,1,-3,-3.0,0,0,0,0,1,0,0,49.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
8.0,2023-10-29,8.0,8.0,25.241,MIA,,NWE,W 31-17,*,30,45,66.67,324,3,1,100.6,2,12,7.2,7.53,6,8,1.33,0,1,1,0,0,-4,0,77.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
9.0,2023-11-05,9.0,9.0,25.248,MIA,@,KAN,L 14-21,*,21,34,61.76,193,1,0,87.0,3,18,5.68,6.26,2,7,3.5,0,1,0,0,1,-13,0,63.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
10.0,2023-11-19,10.0,11.0,25.262,MIA,,LVR,W 20-13,*,28,39,71.79,325,2,1,103.0,1,2,8.33,8.21,2,6,3.0,0,1,1,0,0,0,0,70.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
11.0,2023-11-24,11.0,12.0,25.267,MIA,@,NYJ,W 34-13,*,21,30,70.0,243,1,2,77.5,2,15,8.1,5.77,2,1,0.5,0,1,1,0,0,-2,0,69.0,99%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
12.0,2023-12-03,12.0,13.0,25.276,MIA,@,WAS,W 45-15,*,18,24,75.0,280,2,0,141.0,0,0,11.67,13.33,0,0,,0,0,0,0,0,0,0,48.0,79%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
13.0,2023-12-11,13.0,14.0,25.284,MIA,,TEN,L 27-28,*,23,33,69.7,240,0,0,90.5,5,32,7.27,7.27,3,15,5.0,0,2,1,0,1,0,0,72.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
14.0,2023-12-17,14.0,15.0,25.29,MIA,,NYJ,W 30-0,*,21,24,87.5,224,1,0,119.4,3,15,9.33,10.17,0,0,,0,0,0,0,0,0,0,53.0,87%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
15.0,2023-12-24,15.0,16.0,25.297,MIA,,DAL,W 22-20,*,24,37,64.86,293,1,0,98.1,1,9,7.92,8.46,2,-2,-1.0,0,1,0,0,1,5,0,65.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
16.0,2023-12-31,16.0,17.0,25.304,MIA,@,BAL,L 19-56,*,22,38,57.89,237,2,2,71.9,3,16,6.24,4.92,2,14,7.0,0,0,0,0,0,0,0,64.0,93%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
17.0,2024-01-07,17.0,18.0,25.311,MIA,,BUF,L 14-21,*,17,27,62.96,173,1,2,62.7,0,0,6.41,3.81,1,7,7.0,0,0,0,0,0,0,0,52.0,100%,0.0,0%,0.0,0%,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
,17 Games,,,,,,,11-6-0,,388,560,69.29,4624,29,14,101.1,29,171,8.26,8.17,35,74,2.11,0,13,5,0,9,-36,0,,,,,,,TAGOTU00,Table_1,,,,,,,,,,,,,,,,,,
1.0,2024-01-13,18.0,19.0,25.317,MIA,@,KAN,L 7-26,*,20,39,51.28,199,1,1,63.9,2,11,5.1,4.46,3,25,8.33,0,,,,,,,61,100%,0,0%,0,0%,TAGOTU00,Table_2,,,,,,,,,,,,,,,,,,
1.0,2023-09-07,1.0,1.0,28.328,DET,@,KAN,W 21-20,*,22,35,62.86,253,1,0,94.1,1,3,7.23,7.8,5,-1,-0.2,0,0,0,0,1,0,0,70.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
2.0,2023-09-17,2.0,2.0,28.338,DET,,SEA,L 31-37,*,28,35,80.0,323,3,1,121.8,2,7,9.23,9.66,0,0,,0,0,0,0,0,0,0,66.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
3.0,2023-09-24,3.0,3.0,28.345,DET,,ATL,W 20-6,*,22,33,66.67,243,1,1,85.8,0,0,7.36,6.61,5,3,0.6,1,0,0,0,0,0,0,70.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,1,6,,,,,,,,,,,,,,,,
4.0,2023-09-28,4.0,4.0,28.349,DET,@,GNB,W 34-20,*,19,28,67.86,210,1,1,86.9,2,20,7.5,6.61,2,10,5.0,0,0,0,0,0,0,0,75.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
5.0,2023-10-08,5.0,5.0,28.359,DET,,CAR,W 42-24,*,20,28,71.43,236,3,0,132.4,2,18,8.43,10.57,2,0,0.0,1,0,0,0,0,0,0,57.0,95%,0.0,0%,0.0,0%,GOFFJA00,Table_1,1,6,,,,,,,,,,,,,,,,
6.0,2023-10-15,6.0,6.0,29.001,DET,@,TAM,W 20-6,*,30,44,68.18,353,2,0,107.5,3,13,8.02,8.93,2,3,1.5,0,0,0,0,0,0,0,70.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
7.0,2023-10-22,7.0,7.0,29.008,DET,@,BAL,L 6-38,*,33,53,62.26,284,0,1,68.4,5,31,5.36,4.51,0,0,,0,2,0,0,1,0,0,75.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
8.0,2023-10-30,8.0,8.0,29.016,DET,,LVR,W 26-14,*,26,37,70.27,272,1,1,89.0,0,0,7.35,6.68,2,-2,-1.0,0,0,0,0,0,0,0,86.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
9.0,2023-11-12,9.0,10.0,29.029,DET,@,LAC,W 41-38,*,23,33,69.7,333,2,0,122.4,0,0,10.09,11.3,3,-2,-0.67,0,0,0,0,0,0,0,66.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
10.0,2023-11-19,10.0,11.0,29.036,DET,,CHI,W 31-26,*,23,35,65.71,236,2,3,68.3,2,13,6.74,4.03,2,3,1.5,0,0,0,0,0,0,0,62.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
11.0,2023-11-23,11.0,12.0,29.04,DET,,GNB,L 22-29,*,29,44,65.91,332,2,0,103.6,3,8,7.55,8.45,3,9,3.0,0,3,3,0,0,0,0,84.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
12.0,2023-12-03,12.0,13.0,29.05,DET,@,NOR,W 33-28,*,16,25,64.0,213,2,0,117.6,1,8,8.52,10.12,2,-2,-1.0,0,0,0,0,0,0,0,58.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
13.0,2023-12-10,13.0,14.0,29.057,DET,@,CHI,L 13-28,*,20,35,57.14,161,1,2,54.6,4,34,4.6,2.6,1,0,0.0,0,1,1,0,0,0,0,65.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
14.0,2023-12-16,14.0,15.0,29.063,DET,,DEN,W 42-17,*,24,34,70.59,278,5,0,134.6,2,15,8.18,11.12,0,0,,0,0,0,0,0,0,0,66.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
15.0,2023-12-24,15.0,16.0,29.071,DET,@,MIN,W 30-24,*,30,40,75.0,257,1,0,99.7,1,11,6.43,6.93,3,0,0.0,0,0,0,0,0,0,0,79.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
16.0,2023-12-30,16.0,17.0,29.077,DET,@,DAL,L 19-20,*,19,34,55.88,271,1,2,67.2,1,7,7.97,5.91,0,0,,0,0,0,0,0,0,0,69.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
17.0,2024-01-07,17.0,18.0,29.085,DET,,MIN,W 30-20,*,23,32,71.88,320,2,0,124.5,1,9,10.0,11.25,0,0,,0,0,0,0,0,0,0,57.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_1,0,0,,,,,,,,,,,,,,,,
,17 Games,,,,,,,12-5-0,,407,605,67.27,4575,30,12,97.9,30,197,7.56,7.66,32,21,0.66,2,6,4,0,2,0,0,,,,,,,GOFFJA00,Table_1,2,12,,,,,,,,,,,,,,,,
1.0,2024-01-14,18.0,19.0,29.092,DET,,LAR,W 24-23,*,22,27,81.48,277,1,0,121.8,3,22,10.26,11.0,3,-3,-1.0,0,1,0,0,0,0,0,56.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_2,,,,,,,,,,,,,,,,,,
2.0,2024-01-21,19.0,20.0,29.099,DET,,TAM,W 31-23,*,30,43,69.77,287,2,0,103.5,2,10,6.67,7.6,6,6,1.0,0,0,0,0,0,0,0,73.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_2,,,,,,,,,,,,,,,,,,
3.0,2024-01-28,20.0,21.0,29.106,DET,@,SFO,L 31-34,*,25,41,60.98,273,1,0,88.8,2,13,6.66,7.15,0,0,,0,0,0,0,0,0,0,72.0,100%,0.0,0%,0.0,0%,GOFFJA00,Table_2,,,,,,,,,,,,,,,,,,
,3 Games,,,,,,,2-1-0,,77,111,69.37,837,4,0,103.3,7,45,7.54,8.26,9,3,0.33,0,1,0,0,0,0,0,,,,,,,GOFFJA00,Table_2,,,,,,,,,,,,,,,,,,
1.0,2023-09-10,1.0,1.0,30.043,DAL,@,NYG,W 40-0,*,13,24,54.17,143,0,0,72.0,0,0,5.96,5.96,1,6,6.0,0,0,0,0,0,0,0,51.0,88%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
2.0,2023-09-17,2.0,2.0,30.05,DAL,,NYJ,W 30-10,*,31,38,81.58,255,2,0,112.2,1,7,6.71,7.76,6,14,2.33,0,0,0,0,0,0,0,87.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
3.0,2023-09-24,3.0,3.0,30.057,DAL,@,ARI,L 16-28,*,25,40,62.5,249,1,1,78.0,2,18,6.23,5.6,3,24,8.0,0,0,0,0,0,0,0,81.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
4.0,2023-10-01,4.0,4.0,30.064,DAL,,NWE,W 38-3,*,28,34,82.35,261,1,0,108.5,3,28,7.68,8.26,1,-1,-1.0,0,0,0,0,0,0,0,63.0,90%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
5.0,2023-10-08,5.0,5.0,30.071,DAL,@,SFO,L 10-42,*,14,24,58.33,153,1,3,51.6,3,13,6.38,1.58,1,2,2.0,0,0,0,0,0,0,0,39.0,80%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
6.0,2023-10-16,6.0,6.0,30.079,DAL,@,LAC,W 20-17,*,21,30,70.0,272,1,0,109.3,5,26,9.07,9.73,7,40,5.71,1,0,0,0,0,0,0,64.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,1,6,,,,,,,,,,,,,,,,
7.0,2023-10-29,7.0,8.0,30.092,DAL,,LAR,W 43-20,*,25,31,80.65,304,4,1,133.7,3,22,9.81,10.94,4,19,4.75,0,0,0,0,0,0,0,56.0,86%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
8.0,2023-11-05,8.0,9.0,30.099,DAL,@,PHI,L 23-28,*,29,44,65.91,374,3,0,115.2,5,41,8.5,9.86,6,14,2.33,0,1,0,0,1,0,0,75.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
9.0,2023-11-12,9.0,10.0,30.106,DAL,,NYG,W 49-17,*,26,35,74.29,404,4,1,138.3,0,0,11.54,12.54,2,17,8.5,1,0,0,0,0,0,0,60.0,77%,0.0,0%,0.0,0%,PRESDA01,Table_1,1,6,,,,,,,,,,,,,,,,
10.0,2023-11-19,10.0,11.0,30.113,DAL,@,CAR,W 33-10,*,25,38,65.79,189,2,0,95.2,0,0,4.97,6.03,2,6,3.0,0,0,0,0,0,0,0,61.0,85%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
11.0,2023-11-23,11.0,12.0,30.117,DAL,,WAS,W 45-10,*,22,32,68.75,331,4,0,142.1,0,0,10.34,12.84,1,10,10.0,0,0,0,0,0,0,0,54.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
12.0,2023-11-30,12.0,13.0,30.124,DAL,,SEA,W 41-35,*,29,41,70.73,299,3,0,115.8,4,24,7.29,8.76,7,23,3.29,0,0,0,0,0,0,0,89.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
13.0,2023-12-10,13.0,14.0,30.134,DAL,,PHI,W 33-13,*,24,39,61.54,271,2,0,99.4,3,15,6.95,7.97,3,11,3.67,0,1,1,0,0,0,0,82.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
14.0,2023-12-17,14.0,15.0,30.141,DAL,@,BUF,L 10-31,*,21,34,61.76,134,0,1,57.7,3,28,3.94,2.62,4,27,6.75,0,0,0,0,0,0,0,57.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
15.0,2023-12-24,15.0,16.0,30.148,DAL,@,MIA,L 20-22,*,20,32,62.5,253,2,0,107.9,4,11,7.91,9.16,5,25,5.0,0,1,1,0,0,0,0,66.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
16.0,2023-12-30,16.0,17.0,30.154,DAL,,DET,W 20-19,*,26,38,68.42,345,2,1,103.5,3,22,9.08,8.95,2,5,2.5,0,1,0,0,0,0,0,65.0,100%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
17.0,2024-01-07,17.0,18.0,30.162,DAL,@,WAS,W 38-10,*,31,36,86.11,279,4,1,124.4,0,0,7.75,8.72,0,0,,0,0,0,0,0,0,0,65.0,90%,0.0,0%,0.0,0%,PRESDA01,Table_1,0,0,,,,,,,,,,,,,,,,
,17 Games,,,,,,,12-5-0,,410,590,69.49,4516,36,9,105.9,39,255,7.65,8.19,55,242,4.4,2,4,2,0,1,0,0,,,,,,,PRESDA01,Table_1,2,12,,,,,,,,,,,,,,,,
1.0,2024-01-14,18.0,19.0,30.169,DAL,,GNB,L 32-48,*,41,60,68.33,403,3,2,89.8,4,16,6.72,6.22,6,45,7.5,0,,,,,,,95,100%,0,0%,0,0%,PRESDA01,Table_2,0,2,1,,,,,,,,,,,,,,,
1.0,2023-09-11,1.0,1.0,27.113,BUF,@,NYJ,L 16-22,*,29,41,70.73,236,1,3,62.7,5,19,5.76,2.95,6,36,6.0,0,2,1,0,1,0,0,69.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,0,0,,,,,,,,,,,,,,,,
2.0,2023-09-17,2.0,2.0,27.119,BUF,,LVR,W 38-10,*,31,37,83.78,274,3,0,124.5,2,7,7.41,9.03,3,7,2.33,0,0,0,0,0,0,0,74.0,95%,0.0,0%,0.0,0%,ALLEJO02,Table_1,0,0,,,,,,,,,,,,,,,,
3.0,2023-09-24,3.0,3.0,27.126,BUF,@,WAS,W 37-3,*,20,32,62.5,218,1,1,79.9,0,0,6.81,6.03,3,46,15.33,1,0,0,0,0,0,0,57.0,84%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
4.0,2023-10-01,4.0,4.0,27.133,BUF,,MIA,W 48-20,*,21,25,84.0,320,4,0,158.3,2,10,12.8,16.0,4,17,4.25,1,0,0,0,0,0,0,50.0,86%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
5.0,2023-10-08,5.0,5.0,27.14,BUF,,JAX,L 20-25,*,27,40,67.5,359,2,1,102.0,0,0,8.98,8.85,4,14,3.5,1,0,0,0,0,0,0,60.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
6.0,2023-10-15,6.0,6.0,27.147,BUF,,NYG,W 14-9,*,19,30,63.33,169,2,1,86.7,0,0,5.63,5.47,2,11,5.5,0,0,0,0,0,0,0,59.0,97%,0.0,0%,0.0,0%,ALLEJO02,Table_1,0,0,,,,,,,,,,,,,,,,
7.0,2023-10-22,7.0,7.0,27.154,BUF,@,NWE,L 25-29,*,27,41,65.85,265,2,1,90.0,1,7,6.46,6.34,7,17,2.43,1,1,1,0,0,0,0,71.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
8.0,2023-10-26,8.0,8.0,27.158,BUF,,TAM,W 24-18,*,31,40,77.5,324,2,1,106.7,2,12,8.1,7.98,7,41,5.86,1,0,0,0,0,0,0,69.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
9.0,2023-11-05,9.0,9.0,27.168,BUF,@,CIN,L 18-24,*,26,38,68.42,258,1,1,85.2,1,9,6.79,6.13,8,44,5.5,1,0,0,0,0,0,0,58.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
10.0,2023-11-13,10.0,10.0,27.176,BUF,,DEN,L 22-24,*,15,26,57.69,177,1,2,59.3,0,0,6.81,4.12,4,13,3.25,1,1,1,0,0,-4,0,54.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
11.0,2023-11-19,11.0,11.0,27.182,BUF,,NYJ,W 32-6,*,20,32,62.5,275,3,1,108.2,1,12,8.59,9.06,5,15,3.0,0,0,0,0,0,0,0,72.0,95%,0.0,0%,0.0,0%,ALLEJO02,Table_1,0,0,,,,,,,,,,,,,,,,
12.0,2023-11-26,12.0,12.0,27.189,BUF,@,PHI,L 34-37,*,29,51,56.86,339,2,1,82.1,1,7,6.65,6.55,9,81,9.0,2,0,0,0,0,0,0,95.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,2,12,,,,,,,,,,,,,,,,
13.0,2023-12-10,13.0,14.0,27.203,BUF,@,KAN,W 20-17,*,23,42,54.76,233,1,1,68.8,3,24,5.55,4.95,10,32,3.2,1,0,0,0,0,0,0,77.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
14.0,2023-12-17,14.0,15.0,27.21,BUF,,DAL,W 31-10,*,7,15,46.67,94,1,0,89.3,1,9,6.27,7.6,8,24,3.0,1,0,0,0,0,0,0,61.0,90%,0.0,0%,0.0,0%,ALLEJO02,Table_1,1,6,,,,,,,,,,,,,,,,
15.0,2023-12-23,15.0,16.0,27.216,BUF,@,LAC,W 24-22,*,15,21,71.43,237,1,1,104.7,1,7,11.29,10.1,5,15,3.0,2,0,0,0,0,0,0,55.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,2,12,,,,,,,,,,,,,,,,
16.0,2023-12-31,16.0,17.0,27.224,BUF,,NWE,W 27-21,*,15,30,50.0,169,0,1,53.3,1,15,5.63,4.13,11,44,4.0,2,2,0,0,0,0,0,67.0,97%,0.0,0%,0.0,0%,ALLEJO02,Table_1,2,12,,,,,,,,,,,,,,,,
17.0,2024-01-07,17.0,18.0,27.231,BUF,@,MIA,W 21-14,*,30,38,78.95,359,2,2,101.6,3,14,9.45,8.13,15,67,4.47,0,1,1,0,0,0,0,78.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_1,0,0,,,,,,,,,,,,,,,,
,17 Games,,,,,,,11-6-0,,385,579,66.49,4306,29,18,92.2,24,152,7.44,7.04,111,524,4.72,15,7,4,0,1,-4,0,,,,,,,ALLEJO02,Table_1,15,90,,,,,,,,,,,,,,,,
1.0,2024-01-15,18.0,19.0,27.239,BUF,,PIT,W 31-17,*,21,30,70.0,203,3,0,121.9,2,14,6.77,8.77,8,74,9.25,1,0,0,0,0,0,0,67.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_2,1,6,,,,,,,,,,,,,,,,
2.0,2024-01-21,19.0,20.0,27.245,BUF,,KAN,L 24-27,*,26,39,66.67,186,1,0,86.1,0,0,4.77,5.28,12,72,6.0,2,1,0,0,0,0,0,77.0,100%,0.0,0%,0.0,0%,ALLEJO02,Table_2,2,12,,,,,,,,,,,,,,,,
,2 Games,,,,,,,1-1-0,,47,69,68.12,389,4,0,101.7,2,14,5.64,6.8,20,146,7.3,3,1,0,0,0,0,0,,,,,,,ALLEJO02,Table_2,3,18,,,,,,,,,,,,,,,,
1.0,2023-09-10,1.0,1.0,23.257,SFO,@,PIT,W 30-7,*,19,29,65.52,220,2,0,111.3,3,17,7.59,8.97,3,20,6.67,0,2,1,0,1,0,0,66,97%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
2.0,2023-09-17,2.0,2.0,23.264,SFO,@,LAR,W 30-23,*,17,25,68.00,206,0,0,93.1,1,0,8.24,8.24,3,5,1.67,1,1,0,0,1,0,0,57,100%,0,0%,0,0%,PURDBR00,Table_1,1,6,,,,,,,,,,,,,,,,
3.0,2023-09-21,3.0,3.0,23.268,SFO,,NYG,W 30-12,*,25,37,67.57,310,2,0,111.3,2,10,8.38,9.46,4,-1,-0.25,0,1,0,0,1,-1,0,79,95%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
4.0,2023-10-01,4.0,4.0,23.278,SFO,,ARI,W 35-16,*,20,21,95.24,283,1,0,134.6,1,12,13.48,14.43,2,0,0.00,1,0,0,0,0,0,0,54,98%,0,0%,0,0%,PURDBR00,Table_1,1,6,,,,,,,,,,,,,,,,
5.0,2023-10-08,5.0,5.0,23.285,SFO,,DAL,W 42-10,*,17,24,70.83,252,4,0,144.4,1,2,10.50,13.83,0,0,,0,0,0,0,0,0,0,60,85%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
6.0,2023-10-15,6.0,6.0,23.292,SFO,@,CLE,L 17-19,*,12,27,44.44,125,1,1,55.3,3,18,4.63,3.70,3,7,2.33,0,1,0,0,1,0,0,62,100%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
7.0,2023-10-23,7.0,7.0,23.3,SFO,@,MIN,L 17-22,*,21,30,70.00,272,1,2,81.5,1,12,9.07,6.73,5,19,3.80,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
8.0,2023-10-29,8.0,8.0,23.306,SFO,,CIN,L 17-31,*,22,31,70.97,365,1,2,94.2,2,18,11.77,9.52,6,57,9.50,0,1,1,0,0,0,0,59,100%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
9.0,2023-11-12,9.0,10.0,23.32,SFO,@,JAX,W 34-3,*,19,26,73.08,296,3,0,148.9,2,9,11.38,13.69,0,0,,0,0,0,0,0,0,0,49,79%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
10.0,2023-11-19,10.0,11.0,23.327,SFO,,TAM,W 27-14,*,21,25,84.00,333,3,0,158.3,4,28,13.32,15.72,4,14,3.50,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
11.0,2023-11-23,11.0,12.0,23.331,SFO,@,SEA,W 31-13,*,21,30,70.00,209,1,1,86.7,1,1,6.97,6.13,3,1,0.33,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
12.0,2023-12-03,12.0,13.0,23.341,SFO,@,PHI,W 42-19,*,19,27,70.37,314,4,0,148.8,2,4,11.63,14.59,2,9,4.50,0,0,0,0,0,0,0,55,93%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
